"","code_muni","ICB","populacao","qtd_empresas","area","disponibilidades","op_cred","emprestimos","fin","fin_agricultura_inv","fin_pecuaria_inv","fin_agricultura_com","fin_pecuaria_com","fin_agroindustrial","fin_imobiliarios","outras_op_cred","outros_cred","arr_mercantial","provisao_arr_mercantil","provisao_de_credito","ativos","depositos","poupanca","depositos_inter","relacoes_interfinanceiras","resultado","PLP","PLB","ICO","densidade_demografica","densidade_empresarial"
"3269","3500303",0.922811013636268,160360,2.91498731046335e-320,2375,5951439,81925474,0,74617926,247031,18268665,-4579547,0,0,0,0,368690632,145846066,0,18452665,50,41176839,0,0,22085091,0,1,0.502613375175589,0.448496510692654,67.52,9.88131291682493e-324
"3270","3500402",1,14738,3.00391912671478e-321,286,7341877,258689731,17,41696293,123389,39582283,-5968,0,0,0,0,518044889,173295040,0,52615115,0,95926132,0,0,29077947,0,1,0.370815384241132,0.505269640825292,51.5314685314685,9.88131291682493e-324
"3271","3500501",0.762470235011114,89650,2.49256118326909e-320,300,12933876,3577551,0,47437404,843281,19243815,-5352548,0,0,0,2058,387610720,139818028,0,20941050,0,14654086,0,0,19236553,0,1,4.09612217966984,0.496045920338936,298.833333333333,8.39911597930119e-323
"3272","3500550",0.838380844542488,14354,2.61854792295861e-321,808,1989187,37650467,0,2469071,0,4628423,0,0,0,0,0,99066860,13468522,0,7848007,0,40717283,0,0,7414818,0,1,1.08145492591101,0.700331534647644,17.7648514851485,4.94065645841247e-324
"3273","3500600",1,5560,2.16400752878466e-321,8,984509,333004,0,36831129,735602,6638698,-1307192,0,0,0,0,68103891,4137226,0,5470380,50,1302344,0,0,5097695,0,1,3.91089596521363,0.456972050418907,695,2.71736105212686e-322
"3274","3500709",0.600172567527849,188400,2.83346647889955e-320,4835,5085504,2036366,0,128668366,283408,17169612,-9769719,0,0,0,2167,314769117,79557439,0,23021924,20,7016974,0,0,27610321,0,1,3.44583144680279,0.434465331045948,38.9658738366081,4.94065645841247e-324
"3275","3500758",NA,6141,9.93071948140906e-322,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,38.38125,4.94065645841247e-324
"3276","3500808",NA,4445,6.57107308968858e-322,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,37.3529411764706,4.94065645841247e-324
"3277","3500907",1,3451,4.44659081257122e-322,313,520548,7986,0,0,0,22089,-570874,0,0,0,0,10336778,3969567,0,337872,0,0,0,0,860256,0,0,0,0.64950879543132,11.0255591054313,0
"3278","3501004",0.435714687738525,67272,1.66994188294341e-320,3716,4601686,158041730,0,73467177,401579,10428207,-5805662,0,0,0,0,285176351,123435736,0,14376688,0,8779240,0,0,21173633,0,1,0.0555501385615052,0.430320298395511,18.1033369214209,4.94065645841247e-324
"3279","3501103",NA,3841,2.10966030774212e-321,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12.0407523510972,4.94065645841247e-324
"3280","3501152",NA,17301,1.61065400544246e-321,84,1101442,0,0,0,0,182334,-8105522,0,0,0,0,140688813,109853851,0,2208830,0,0,0,0,8370823,0,0,0,0.54238294105197,205.964285714286,1.97626258336499e-323
"3281","3501202",1,3915,8.74496193139006e-322,362,691465,38492715,0,340586,0,3904643,0,0,0,0,0,56299643,1434656,0,2706687,0,24316417,0,0,3142572,0,1,0.631714780316224,0.829650369024409,10.8149171270718,0
"3282","3501301",0.638618928083861,81765,1.17686436839385e-320,1044,1742302,12029050,0,2016274,0,13856141,-1993182,0,0,0,0,215406312,66403882,0,12633172,0,5172921,0,0,8268857,0,1,0.430035705230255,0.583416222474916,78.3189655172414,9.88131291682493e-324
"3283","3501400",NA,4808,3.90311860214585e-322,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,31.2207792207792,4.94065645841247e-324
"3284","3501509",NA,2885,3.70549234380935e-322,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,33.9411764705882,4.94065645841247e-324
"3285","3501608",0.706779509866237,5931000,1.6092953249164e-318,3350,28255183,139667616,0,1665272152,12177270,209026987,-136089866,0,0,0,4116,5524570648,2591747424,0,265321285,13060,354356761,9588,9588,330348233,0,0.999945887973765,2.53714333464387,0.411635632807212,1770.44776119403,4.79243676466009e-322
"3286","3501707",0.860619509744419,165095,2.18871081107672e-320,615,5170848,1064522,1,72332784,190048,10331600,-9773790,0,0,0,0,306998928,105229016,0,15158931,270,4822612,0,0,22266901,0,1,4.53030749951621,0.470251968436144,268.447154471545,3.45845952088873e-323
"3287","3501806",0.514927063949157,11740,1.82804288961261e-321,506,2025772,17238113,0,0,0,82205,-1538040,0,0,0,0,69260788,26107172,0,3815055,0,1349913,0,0,4158352,0,1,0.0783097894763771,0.621466233914392,23.201581027668,4.94065645841247e-324
"3288","3501905",0.742656788455202,408048,9.16887025552185e-320,2670,13180949,97222972,9,169749186,3048688,80604261,-14750281,0,0,0,0,1411784241,490576308,0,72358926,5440,24847079,0,0,64969569,0,1,0.255567984488275,0.495063515748092,152.826966292135,3.45845952088873e-323
"3289","3502002",NA,4589,1.00295326105773e-321,326,672379,0,0,0,0,70489,0,0,0,0,0,46419838,14582628,0,3471258,0,0,0,0,1230225,0,0,0,0.634723629601149,14.0766871165644,4.94065645841247e-324
"3290","3502101",0.535075510127518,358698,8.61749299476302e-320,5784,10394186,73446717,1239656,226734313,1431539,40728906,-23689335,0,0,0,0,903773898,394977355,0,56159242,870,11409214,0,0,64629655,0,1,0.155340013359617,0.429901492296842,62.0155601659751,1.48219693752374e-323
"3291","3502200",0.90727687001073,72066,1.36362118252184e-320,3081,3030782,132297526,92823,5103469,0,24724668,-2743117,0,0,0,0,294708472,62999055,0,15783234,0,90944475,0,0,17662929,0,1,0.687423852506509,0.617448766225625,23.3904576436222,4.94065645841247e-324
"3292","3502309",NA,5674,1.61065400544246e-321,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7.69877883310719,0
"3293","3502408",NA,4023,8.20148972096469e-322,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12.5327102803738,4.94065645841247e-324
"3294","3502507",1,162845,4.53305230059344e-320,605,4420977,1079751,0,62796002,685422,62783908,-12150698,0,0,0,0,490675447,182072600,0,26646703,5140,8985334,0,0,29597249,0,1,8.32167231148663,0.455373950234291,269.165289256198,7.4109846876187e-323
"3295","3502606",1,4086,6.76869934802508e-322,179,454350,990582,0,0,0,71881,-1180639,0,0,0,0,28980393,8018646,0,1042545,0,0,0,0,1696211,0,0,0,0.703013982820142,22.8268156424581,4.94065645841247e-324
"3296","3502705",0.807073645322579,98340,1.54938986535815e-320,3896,6582840,21026194,0,10102343,0,32733890,-4210693,0,0,0,0,267138744,95469471,0,21272480,100,9405574,0,0,15323856,0,1,0.447326510922519,0.507295924842959,25.241273100616,4.94065645841247e-324
"3297","3502754",NA,21522,4.54046328528106e-321,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,148.427586206897,2.96439387504748e-323
"3298","3502804",0.562699943932092,4802976,1.19465073164413e-318,28008,28667244,2818055961,8742467,1463107734,10208924,155195968,-126822476,0,0,0,2167,8919866937,1840051242,0,270637041,12970,4603276963,50,50,451816193,0,0.999999978276346,1.63349380803868,0.565422198943552,171.485861182519,4.44659081257122e-323
"3299","3502903",0.548119190204212,64886,1.35373986960502e-320,510,1279332,2091398,0,1279815,0,14821065,0,0,0,0,0,202589664,47028615,0,16888278,0,4575451,0,0,7548891,0,1,2.18774762144747,0.615743011019209,127.227450980392,2.47032822920623e-323
"3300","3503000",1,5420,1.03753785626662e-321,203,365335,104361,0,0,0,26751,-1060643,0,0,0,0,27791686,11235939,0,410015,0,0,0,0,1209347,0,0,0,0.623301013801873,26.6995073891626,4.94065645841247e-324
"3301","3503109",1,6885,1.45255299877326e-321,286,240995,6014665,0,0,0,26733,-1220386,0,0,0,0,22596709,11625401,0,388929,0,0,0,0,2200706,0,0,0,0.593330038817477,24.0734265734266,4.94065645841247e-324
"3302","3503158",NA,2330,3.11261356879985e-322,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,14.8407643312102,0
"3303","3503208",0.801262376945239,5571244,1.31407627955688e-318,23092,27976972,332141629,338103,2062503692,12772172,192045566,-132156222,0,0,0,2052,4678787492,1746071299,0,246773804,3490,593647834,1790,1790,310480526,0,0.999993969525018,1.78733342094857,0.399130935338703,241.262948207171,5.92878775009496e-323
"3304","3503307",0.794163754059057,916062,1.79113618586827e-319,4515,8932444,210176292,215948,910206491,5905151,52540063,-52129930,0,0,0,0,2368732428,1023477394,0,105862547,4720,163490861,0,0,136315759,0,1,0.777874894662239,0.403531877662157,202.893023255814,3.95252516672997e-323
"3305","3503356",NA,2044,8.15208315638057e-322,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7.71320754716981,4.94065645841247e-324
"3306","3503406",1,8130,2.33198984837068e-321,506,1066411,12980187,93604,816483,0,6021013,0,0,0,0,0,52282173,1138762,0,4740477,0,1797012,0,0,2892435,0,1,0.138442689616105,0.760947355772302,16.0671936758893,4.94065645841247e-324
"3307","3503505",NA,3577,5.68175492717434e-322,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,11.727868852459,0
"3308","3503604",NA,10130,1.08200376439233e-321,86,1811831,0,0,1765910,0,3805859,0,0,0,0,0,22085446,2382517,0,3140836,0,2342673,0,0,2263660,0,1,0,0.566328153438882,117.790697674419,1.48219693752374e-323
"3309","3503703",0.576134536495647,15204,3.6066792146411e-321,266,1610798,6659205,0,969438,0,7553177,0,0,0,0,0,124881301,44632050,0,6814882,0,917859,0,0,3384217,0,1,0.137833119719246,0.55669173640566,57.1578947368421,1.48219693752374e-323
"3310","3503802",0.504800024662093,308736,5.53748775858869e-320,1068,8882580,17347943,0,115260729,673701,33252455,-14670121,0,0,0,0,534673049,157861086,0,45727750,680,22414050,0,0,40271128,0,1,1.29202926248951,0.475724480922342,289.078651685393,4.94065645841247e-323
"3311","3503901",0.957659671188421,606746,1.12642026595346e-319,672,8584206,6174999,0,166173000,4012537,42984503,-22629790,0,0,0,7908,1732936467,982978808,0,96630307,9550,9373635,0,0,92247101,0,1,1.51799781667981,0.473428993443502,902.895833333333,1.67982319586024e-322
"3312","3503950",NA,1842,2.71736105212686e-322,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,26.695652173913,4.94065645841247e-324
"3313","3504008",0.229387406334221,811272,1.90235036274714e-319,3688,17049025,200826281,0,623058563,4920384,140689774,-44582191,0,0,0,0,2145411718,1068841870,0,113327834,5890,100057972,0,0,135958242,0,1,0.498231464038315,0.396841666511395,219.976138828633,4.94065645841247e-323
"3314","3504107",0.413122877220362,2221058,6.09588075151847e-319,6706,11678912,21627214,14,670675075,9177103,65496070,-48715991,0,0,0,1950,2639331733,1224761481,0,161492882,15060,33170158,0,0,165901725,0,1,1.53372311385091,0.428969434896719,331.204592901879,8.89318162514244e-323
"3315","3504206",0.394231499103664,68460,1.85274617190467e-320,2170,4936182,36602482,3,50702405,248557,12397164,-3941374,0,0,0,2167,312493886,132531578,0,18484936,0,5072278,0,0,16635520,0,1,0.13857743308227,0.46356922917604,31.5483870967742,9.88131291682493e-324
"3316","3504305",NA,4483,1.01283457397456e-321,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.28650646950092,0
"3317","3504404",0.958609997366742,22526,2.8952246846297e-321,676,1193933,26197966,0,1010326,0,3900557,-1685623,0,0,0,0,58580888,3929898,0,2989495,0,22919221,0,0,5120051,0,1,0.874847345019075,0.802142625006464,33.3224852071006,4.94065645841247e-324
"3318","3504503",0.720668201746764,556830,1.21540148876947e-319,7278,13560682,189212005,0,302320478,3843555,68500502,-34236403,0,0,0,0,1179446580,447452124,0,70731309,640,55764881,0,0,89230142,0,1,0.294721685339152,0.436284490586134,76.5086562242374,1.48219693752374e-323
"3319","3504602",1,54520,9.60463615515383e-321,220,1760042,2902742,4,4122918,59981,4024894,-2789936,0,0,0,0,85040577,22079009,0,12483411,0,2025449,0,0,5801365,0,1,0.697770935205402,0.61275687915204,247.818181818182,4.44659081257122e-323
"3320","3504701",NA,3887,2.07507571253324e-322,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,42.25,0
"3321","3504800",NA,9596,2.16894818524307e-321,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,63.9733333333333,1.48219693752374e-323
"3322","3504909",0.653039413778506,29907,6.12147335197304e-321,1848,1568764,21098735,0,579850,0,19542997,-1400793,0,0,0,0,138834939,42781048,0,8014914,0,2195811,0,0,7588802,0,1,0.104073111492229,0.53542814209448,16.1834415584416,4.94065645841247e-324
"3323","3505005",NA,3531,4.34777768340297e-322,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,23.078431372549,4.94065645841247e-324
"3324","3505104",1,5640,1.27963002272883e-321,205,975024,1290567,0,0,0,19208,0,0,0,0,0,22666308,5092944,0,910889,0,356000,0,0,950545,0,1,0.275847747540422,0.699416800012202,27.5121951219512,4.94065645841247e-324
"3325","3505203",0.824766850966187,157975,3.55233199359856e-320,2220,3732541,44326521,0,199872663,839659,17042833,-10693310,0,0,0,0,625182349,210067723,0,36654617,650,4292478,0,0,35389344,0,1,0.096837692270052,0.437527453927514,71.1599099099099,1.48219693752374e-323
"3326","3505302",0.447803931223625,206076,4.4703059635716e-320,900,4656043,87596163,0,190294460,1192506,38320375,-11722192,0,0,0,0,756816894,288023882,0,36189468,1000,11290668,0,0,42107599,0,1,0.128894549867441,0.43483179063747,228.973333333333,4.94065645841247e-323
"3327","3505351",NA,5179,4.89124989382834e-322,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12.756157635468,0
"3328","3505401",NA,6876,5.92878775009496e-322,1008,808301,0,0,0,0,35937,-893365,0,0,0,0,26505431,9097124,0,2838080,0,0,0,0,1537489,0,0,0,0.651159211191911,6.82142857142857,0
"3329","3505500",0.687579970059297,1102365,2.43984437885783e-319,14094,21611329,921289909,142618,952026224,3156040,83690823,-63880013,0,0,0,0,2663367633,752805168,0,125893528,2590,939280913,0,0,192062841,0,1,1.01952805932665,0.444818177872955,78.2151979565773,1.97626258336499e-323
"3330","3505609",NA,128368,1.90116460519712e-320,584,9249134,0,0,51484475,0,6382967,-8022690,0,0,0,0,189867015,37692853,0,8258877,550,15832125,0,0,17306668,0,1,0,0.52273235085269,219.808219178082,3.45845952088873e-323
"3331","3505708",0.82180326171401,14874231,5.62600455969761e-318,3102,39006976,5231966,103847,1195268441,6490745,18029142286,-3495001480,0,4697565,-13675384,2886161070,50016334196,27246451723,14124226244,1449970313,9291623,8400410855,11707617,11707617,5215138103,0,0.997220356432741,1605.5935483908,0.390660104086978,4795.04545454545,1.81322092023737e-321
"3332","3505807",0.487769460271301,107515,2.17635916993069e-320,855,4676593,115713549,0,71030249,246618,26606876,-18898339,0,0,0,0,363118807,83419367,0,23091404,370,24056375,0,0,24995332,0,1,0.207895922369471,0.52475594338165,125.748538011696,2.47032822920623e-323
"3333","3505906",0.34762904432028,350412,8.10168846050476e-320,5100,11266297,197229312,241,276873251,3350288,41035251,-24251873,0,0,0,0,987848371,323732464,0,58484389,140,20096866,0,0,60453623,0,1,0.101895939281074,0.448140824298484,68.7082352941176,1.48219693752374e-323
"3334","3506003",0.353978199958577,14028402,2.84553156197099e-318,24716,43271910,693828223,162237,3231504793,13788643,351639829,-214771147,0,0,0,6175,9366674305,3654859671,0,532975008,35180,1893183259,44912,44912,687793723,0,0.999952556236706,2.7286051449654,0.41512697574186,567.583832335329,1.13635098543487e-322
"3335","3506102",0.732168814377132,534611,1.30591431508758e-319,4781,8502137,247870350,232,344208344,2208537,81648652,-24660775,0,0,0,0,1532482411,727970043,0,53637988,2350,293025635,0,0,90158200,0,1,1.1821729989085,0.423357364825435,111.819912152269,2.96439387504748e-323
"3336","3506201",NA,2606,4.34777768340297e-322,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.62913907284768,0
"3337","3506300",0.963539849563181,23214,4.66397969674137e-321,488,952841,36343365,0,1549266,0,7563052,0,0,0,0,0,128196415,20060477,0,9826804,0,19375576,0,0,6393654,0,1,0.533125537494946,0.682265171342832,47.5696721311475,9.88131291682493e-324
"3338","3506359",1,385128,9.74692706115611e-320,2952,9492687,51342,0,168671640,1337186,8312018,-15614794,0,0,0,0,716589680,320172879,0,43213525,2070,4342012,0,0,49915701,0,1,84.5703712360251,0.448158118249608,130.463414634146,3.45845952088873e-323
"3339","3506409",1,7319,2.1393042464926e-321,158,1018548,3025048,0,0,0,23429,0,0,0,0,0,71126963,32971987,0,2704566,0,1100000,0,0,1523582,0,1,0.36363059363025,0.566915505899668,46.3227848101266,1.48219693752374e-323
"3340","3506508",0.467600708267465,951832,2.44028903793908e-319,4240,11806010,96131459,2,874558658,3853416,70831124,-53441624,0,0,0,0,1627048297,607027427,0,99173962,8300,77505003,0,0,122063616,0,1,0.806239745097388,0.386735217729397,224.488679245283,5.92878775009496e-323
"3341","3506607",1,59366,7.1738331776149e-321,634,1432148,300411,0,63736166,1139312,27164910,-1931815,0,0,0,0,172605733,12127721,0,12907592,7740,3036044,0,0,9983389,0,1,10.1063010342497,0.459967400617945,93.6372239747634,9.88131291682493e-324
"3342","3506706",0.922029095131785,38934,7.08490136136348e-321,2073,3452447,1693022,0,27224076,0,78092,-2926066,0,0,0,0,115557269,45115419,0,4477337,20,1673147,0,0,6733104,0,1,0.988260636896626,0.471295621127565,18.781476121563,4.94065645841247e-324
"3343","3506805",0.502907495381348,22518,5.41495947842006e-321,728,1964880,5463118,0,0,0,88624,-1667179,0,0,0,0,118467134,46221535,0,5128944,0,1600000,0,0,3706269,0,1,0.292873044294485,0.607920865289031,30.9313186813187,9.88131291682493e-324
"3344","3506904",1,10460,1.85768682836309e-321,654,695516,1325800,0,0,0,69051,-1470013,0,0,0,0,43194239,15597182,0,1256967,0,0,0,0,2426191,0,0,0,0.640982071247464,15.9938837920489,4.94065645841247e-324
"3345","3507001",0.303270334219225,305405,7.36404845126378e-320,1245,6457043,9065311,2,407377125,1740495,26959398,-19021762,0,0,0,2058,788291092,384559406,0,51525447,1240,7771031,0,0,59611223,0,1,0.857227181726032,0.370414601788271,245.305220883534,5.92878775009496e-323
"3346","3507100",NA,66018,1.19465073164413e-320,324,3895538,0,0,47453660,1001318,346970,-5970406,0,0,0,0,236137350,99813866,0,12537733,900,3735802,0,0,14598857,0,1,0,0.47403116523252,203.759259259259,3.45845952088873e-323
"3347","3507159",NA,3555,3.85371203756172e-322,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,26.5298507462687,4.94065645841247e-324
"3348","3507209",NA,907,1.97626258336499e-322,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7.6218487394958,0
"3349","3507308",1,4715,1.03753785626662e-321,122,728908,2988294,0,0,0,37399,0,0,0,0,0,29621697,12807801,0,1978175,0,0,0,0,1186271,0,0,0,0.577500573340485,38.6475409836066,9.88131291682493e-324
"3350","3507407",0.832930984987889,56904,1.86163935352982e-320,2208,5232213,143818591,17552,66044793,67871,6173000,-3198140,0,0,0,0,294238700,71496163,0,10556236,400,107783136,0,0,21171458,0,1,0.749438130707316,0.508226326238592,25.7717391304348,9.88131291682493e-324
"3351","3507456",NA,2713,3.75489890839347e-322,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7.79597701149425,0
"3352","3507506",0.659131193621119,1887015,3.83251662135513e-319,19279,15944311,103263674,39793,1071114228,7653215,126372215,-69819249,0,0,0,46,2431647809,924692136,0,170661693,5300,126838424,0,0,170430588,0,1,1.22829664185685,0.393358599866145,97.8792987188132,1.97626258336499e-323
"3353","3507605",0.810261378660086,1768110,4.10272112306571e-319,5130,21519040,83418198,0,743792749,7106884,64423140,-48393940,0,0,0,2058,2771699340,1165277451,0,157971539,11540,86831142,0,0,177208397,0,1,1.04091366250803,0.433862195660276,344.66081871345,7.90505033345994e-323
